"vcIDProd";"vcCodigoBarras";"vcPLU";"vcTipoProducto";"intIdUnidMed";"intIDMarca";"vcDescProd";"vcNombCorto";"dteFecUltCompra";"dteFecUltVenta";"dteFechAlta";"vcOperacion";"dteFechaOperacion"
"7501011144460       ";"7501011144460";"";"1.1.19.7";"2";"1137";"Paketaxo pa su mecha 70g";"";"2018-04-06 11:42:00";"2018-04-07 17:15:20";"2014-04-23 20:25:32";"C";"2018-04-07 17:15:20"
"7501011145566       ";"7501011145566";"";"1.19.9";"2";"1136";"Rockaleta Original 24g";"";"2018-02-20 12:02:34";"2018-04-03 15:59:32";"2012-05-25 10:30:03";"C";"2018-04-03 15:59:32"
"7501011145764       ";"7501011145764";"";"1.1.19.3";"2";"1137";"Churrumais Flamas 55 g";"";"2018-02-09 09:33:42";"2018-02-28 20:19:36";"2017-03-07 11:40:51";"C";"2018-02-28 20:19:36"
"7501011147942       ";"7501011147942";"";"1.19.4";"2";"1139";"Insp. moldeable 45g";"";"2018-04-03 14:08:40";"2018-04-06 12:52:55";"2015-03-13 21:17:44";"C";"2018-04-06 12:52:55"
"7501011148963       ";"7501011148963";"";"1.1.19.20";"2";"1300";"Pake-Taxo Sabritas  Mezcladito 65g";"";"2018-03-27 14:14:49";"2018-04-08 20:16:29";"2012-05-25 10:30:03";"C";"2018-04-08 20:16:29"
"7501011151079       ";"7501011151079";"";"1.1.19.6";"4";"1137";"Chicharron de Cerdo sabritas 30g";"";"2018-03-13 12:19:17";"2018-03-30 19:56:28";"2012-05-25 10:30:03";"C";"2018-03-30 19:56:28"
"7501011151086       ";"7501011151086";"";"1.1.19.3";"4";"1137";"Sabritones 165gr";"";"2018-03-16 11:39:07";"2018-03-17 16:54:11";"2015-05-13 10:15:39";"C";"2018-03-17 16:54:11"
"7501011155008       ";"7501011155008";"";"1.1.19.7";"2";"1137";"Paquetaxo Queso 215g";"";"2018-03-09 09:21:10";"2018-03-11 11:11:25";"2016-02-25 12:54:43";"C";"2018-03-11 11:11:25"
"7501011155343       ";"7501011155343";"";"1.1.19.12";"4";"1137";"Palomitas Poffets Queso 26g";"";"2018-04-06 11:42:00";"2018-04-08 19:50:05";"2012-05-25 10:30:03";"C";"2018-04-08 19:50:05"
"7501011159242       ";"7501011159242";"";"1.1.19.1";"2";"1137";"Receta Crujiente flamin 46g";"";"2018-04-06 11:42:00";"2018-04-04 12:32:55";"2015-07-11 16:14:34";"C";"2018-04-06 12:04:16"
"7501011159969       ";"7501011159969";"";"1.19.11";"2";"1139";"Pinta Frut 1pz";"";"2018-03-27 13:26:26";"2018-04-06 20:10:19";"2012-05-25 10:30:03";"C";"2018-04-06 20:10:19"
"7501011163706       ";"7501011163706";"";"1.1.19.3";"4";"1137";"Doritos 3Ds queso 35g";"";"2018-04-06 11:42:00";"2018-03-12 19:47:11";"2012-05-25 10:30:03";"C";"2018-04-06 12:04:17"
"7501011164086       ";"7501011164086";"";"1.1.19.3";"2";"1137";"Ruffles crunch/cocteleras 50g";"";"2018-03-20 10:12:29";"2018-03-31 15:22:16";"2015-08-22 16:36:54";"C";"2018-03-31 15:22:16"
"7501011165687       ";"7501011165687";"";"1.1.19.3";"4";"1137";"Sabritas Original 171g.";"";"2018-03-27 14:14:49";"2018-04-02 17:42:55";"2015-09-13 10:04:19";"C";"2018-04-02 17:42:55"
"7501011165717       ";"7501011165717";"";"1.1.19.20";"2";"1137";"Cheetos Jumbo Colmillos 27g.";"";"2018-04-06 11:42:00";"2018-03-31 13:49:51";"2015-09-30 14:26:17";"C";"2018-04-06 12:04:19"
"7501011167070       ";"7501011167070";"";"1.1.18.1";"9";"1123";"Be Light Mango 1.5L";"";"2017-04-23 20:34:45";"2018-03-06 15:49:47";"2012-05-25 10:30:03";"C";"2018-03-06 15:49:47"
"7501011169821       ";"7501011169821";"";"1.1.18.1";"8";"1123";"Be-Light Fresa 1.5L";"";"2017-06-28 15:42:42";"2018-02-22 19:51:59";"2012-05-25 10:30:03";"C";"2018-02-22 19:51:59"
"7501011169876       ";"7501011169876";"";"1.1.18.1";"2";"1137";"tostitos salsa verde 62g";"";"2018-01-23 10:26:50";"2018-01-27 16:07:10";"2012-05-25 10:30:03";"C";"2018-01-27 16:07:10"
"7501011176713       ";"7501011176713";"";"1.19.9";"3";"1139";"Tix-Tix Barrita Chile y Polvo 3 pzas 12g";"";"2018-03-27 13:26:26";"2018-04-03 15:59:43";"2012-05-25 10:30:03";"C";"2018-04-03 15:59:43"
"7501011178915       ";"7501011178915";"";"1.1.19.5";"2";"1137";"Karate Enchilado 46 g";"";"2018-01-23 10:26:50";"2018-02-16 17:37:33";"2016-09-13 12:31:21";"C";"2018-02-16 17:37:33"
"7501011179288       ";"7501011179288";"";"1.1.19.20";"2";"1137";"Cheetos FH 61 g";"";"2018-04-06 11:42:00";"2018-04-08 20:42:27";"2016-08-16 14:27:01";"C";"2018-04-08 20:42:27"
"7501011179301       ";"7501011179301";"";"1.1.19.20";"2";"1137";"Cheetos nacho 61g";"";"2018-04-06 11:42:00";"2018-04-05 17:46:33";"2016-08-16 14:24:26";"C";"2018-04-06 12:04:18"
"7501011179325       ";"7501011179325";"";"1.1.19.3";"2";"1137";"Cheetos emoji torciditos";"";"2018-04-06 11:42:00";"2018-04-08 21:33:58";"2016-08-26 10:30:58";"C";"2018-04-08 21:33:58"
"7501011180499       ";"7501011180499";"";"1.1.19.1";"2";"1137";"Receta crujiente Flamin H 100g";"";"2017-10-20 10:01:12";"2018-01-14 18:28:49";"2017-08-23 15:38:22";"C";"2018-01-14 18:28:49"
"7501011182370       ";"7501011182370";"";"1.1.19.5";"2";"1137";"Karate caca-japones 50g";"";"2018-01-23 10:26:50";"2018-02-10 15:44:41";"2017-03-21 10:44:01";"C";"2018-02-10 15:44:41"
"7501011182851       ";"7501011182851";"";"1.19.9";"2";"1139";"Rockaleta junior 12.5g";"";"2018-01-23 13:49:13";"2018-02-15 17:04:47";"2018-01-16 14:42:16";"C";"2018-02-15 17:04:47"
"7501011312623       ";"7501011312623";"";"1.1.12.3";"10";"198";"CREMA CHAMPIÑONES CAMPBELLs 420g";"";"2017-11-01 13:57:50";"2018-04-04 11:59:11";"2012-05-25 10:30:03";"C";"2018-04-04 11:59:11"
"7501011361492       ";"7501011361492";"";"1.1.3.4";"10";"198";"Campbells crema elote 430g";"";"2017-01-05 19:51:39";"2018-03-22 16:26:24";"2014-02-06 01:04:47";"C";"2018-03-22 16:26:24"
"7501011366060       ";"7501011366060";"";"1.999";"1";"1";"Campbells poblano 420g";"";"2017-11-01 13:57:50";"2018-03-28 09:21:08";"2015-12-01 13:48:16";"C";"2018-03-28 09:21:08"
"7501011390249       ";"7501011390249";"";"1.1.18.2";"9";"1448";"SPLASH ZANARANJA";"";"2017-08-08 15:13:05";"2018-04-01 19:41:11";"2012-05-25 10:30:03";"C";"2018-04-01 19:41:11"
"7501011390256       ";"7501011390256";"";"1.1.18.2";"9";"1448";"SPLASH ZARZABROSO 413ml";"";"2017-08-15 15:17:28";"2018-02-15 20:33:04";"2012-05-25 10:30:03";"C";"2018-02-15 20:33:04"
"7501011390263       ";"7501011390263";"";"1.1.18.2";"9";"1448";"SPLASH KIWIFRESON";"";"2017-08-08 15:13:05";"2018-03-10 09:45:54";"2012-05-25 10:30:03";"C";"2018-03-10 09:45:54"
"7501011390270       ";"7501011390270";"";"1.1.18.2";"9";"1448";"SPLASH FRUT CITRUS";"";"2016-11-01 10:21:29";"2018-03-04 19:22:12";"2012-05-25 10:30:03";"C";"2018-03-04 19:22:12"
"7501013100037       ";"7501013100037";"";"1.1.18.2";"8";"647";"JUMEX NECTAR DE MANGO 500ml";"";"2018-03-27 13:12:23";"2018-04-04 20:34:12";"2012-05-25 10:30:03";"C";"2018-04-04 20:34:12"
"7501013100051       ";"7501013100051";"";"1.1.18.2";"8";"647";"JUMEX NECTAR DE DURAZNO 500ml";"";"2018-03-27 13:12:23";"2018-04-08 15:55:43";"2012-05-25 10:30:03";"C";"2018-04-08 15:55:43"
"7501013100198       ";"7501013100198";"";"1.1.18.2";"8";"647";"JUMEX NECTAR DE MANZANA 500ml";"";"2018-03-27 13:12:23";"2018-04-01 16:48:28";"2012-05-25 10:30:03";"C";"2018-04-01 16:48:28"
"7501013100495       ";"7501013100495";"";"1.1.18.1";"2";"647";"Agua fresca tamarindo 450ml";"";"2017-11-21 14:15:10";"2018-01-23 14:29:59";"2017-11-21 14:23:02";"C";"2018-01-23 14:29:59"
"7501013100518       ";"7501013100518";"";"1.1.18.2";"2";"433";"Kermato tomate-almeja 470ml";"";"2017-12-19 14:58:19";"2018-03-30 16:25:50";"2017-12-19 15:21:03";"C";"2018-03-30 16:25:50"
"7501013100815       ";"7501013100815";"";"1.1.18.2";"2";"647";"Bida mango 250ml..";"";"2018-02-27 13:04:56";"2018-04-03 18:02:14";"2017-11-28 13:53:27";"C";"2018-04-03 18:02:14"
"7501013100822       ";"7501013100822";"";"1.1.18.2";"2";"647";"Bida guayaba 250ml..";"";"2018-03-06 12:50:05";"2018-04-08 15:15:26";"2017-11-28 13:52:32";"C";"2018-04-08 15:15:26"
"7501013100846       ";"7501013100846";"";"1.1.18.2";"2";"647";"Bida uva 250 ml..";"";"2018-02-27 13:04:56";"2018-04-06 12:01:44";"2017-11-28 13:54:30";"C";"2018-04-06 12:01:44"
"7501013100853       ";"7501013100853";"";"1.1.18.2";"2";"647";"Bida fresa 250 ml..";"";"2018-03-06 12:50:05";"2018-03-29 12:15:29";"2017-11-28 13:55:38";"C";"2018-03-29 12:15:29"
"7501013100860       ";"7501013100860";"";"1.1.18.2";"2";"647";"Bida manzana 250ml..";"";"2018-02-27 13:04:56";"2018-04-07 21:16:26";"2017-11-28 13:50:34";"C";"2018-04-07 21:16:26"
"7501013110371       ";"7501013110371";"";"1.1.18.2";"2";"647";"Nectar Mango Jumex 250 ml";"";"2018-02-20 13:52:34";"2018-04-06 15:07:17";"2017-04-04 13:12:29";"C";"2018-04-06 15:07:17"
"7501013110425       ";"7501013110425";"";"1.1.18.2";"2";"647";"Nectar Manza Jumex 250 ml";"";"2017-12-19 14:58:19";"2018-02-22 10:32:52";"2017-04-04 13:20:18";"C";"2018-02-22 10:32:52"
"7501013110753       ";"7501013110753";"";"1.1.18.2";"2";"647";"Nectar Duraz Jumex 250 ml";"";"2017-12-19 14:58:19";"2018-03-31 16:12:11";"2017-04-04 13:16:38";"C";"2018-03-31 16:12:11"
"7501013122039       ";"7501013122039";"";"1.1.18.2";"13";"647";"Jumex Mango 1L Nectar";"";"2018-02-27 14:00:16";"2018-04-04 17:15:00";"2012-05-25 10:30:03";"C";"2018-04-04 17:15:00"
"7501013122053       ";"7501013122053";"";"1.1.18.2";"12";"647";"Jumex Durazno  1L Nectar";"";"2018-03-04 14:01:24";"2018-04-08 18:09:54";"2012-05-25 10:30:03";"C";"2018-04-08 18:09:54"
"7501013122114       ";"7501013122114";"";"1.1.18.2";"13";"647";"Jumex Piña  1L Nectar";"";"2018-03-04 14:01:24";"2018-03-20 19:01:12";"2012-05-25 10:30:03";"C";"2018-03-20 19:01:12"
"7501013122190       ";"7501013122190";"";"1.1.18.2";"6";"647";"Jumex Manzana  1L Nectar";"";"2018-02-27 14:00:16";"2018-04-08 15:28:31";"2012-05-25 10:30:03";"C";"2018-04-08 15:28:31"
"7501013132038       ";"7501013132038";"";"1.1.18.2";"1";"647";"Latabotella Mango 1L";"";"2018-01-23 13:20:23";"2018-04-01 15:14:29";"2012-05-25 10:30:03";"C";"2018-04-01 15:14:29"
"7501013132052       ";"7501013132052";"";"1.1.18.2";"1";"647";"Latabotella Durazno 1L";"";"2018-01-23 13:20:23";"2018-04-03 14:17:56";"2012-05-25 10:30:03";"C";"2018-04-03 14:17:56"
"7501013132199       ";"7501013132199";"";"1.1.18.2";"1";"647";"Latabotella Manzana 1L";"";"2018-01-23 13:20:23";"2018-04-01 21:58:41";"2012-05-25 10:30:03";"C";"2018-04-01 21:58:41"
"7501013138184       ";"7501013138184";"";"1.1.18.2";"2";"647";"jumex arandano 1L";"";"2018-02-13 13:25:05";"2018-04-03 14:17:56";"2015-12-23 17:03:07";"C";"2018-04-03 14:17:56"
"7501013144024       ";"7501013144024";"";"1.1.18.5";"12";"647";"Jugo Bida Manzana 200 ml";"";"2017-11-07 10:34:11";"2018-01-08 12:29:25";"2012-05-25 10:30:03";"C";"2018-01-08 12:29:25"
"7501013144031       ";"7501013144031";"";"1.1.18.5";"12";"647";"Jugo Bida Mango 200 ml";"";"2017-11-07 10:34:11";"2018-01-08 12:29:25";"2012-05-25 10:30:03";"C";"2018-01-08 12:29:25"
"7501013144062       ";"7501013144062";"";"1.1.18.2";"20";"643";"Jugo Bida Guayaba 200ml";"";"2017-11-07 10:34:11";"2018-01-08 20:49:13";"2012-05-25 10:30:03";"C";"2018-01-08 20:49:13"
"7501013144147       ";"7501013144147";"";"1.1.18.5";"12";"647";"Jugo Bida Uva 200 ml";"";"2017-11-07 10:34:11";"2018-01-08 14:21:09";"2012-05-25 10:30:03";"C";"2018-01-08 14:21:09"
"7501013144215       ";"7501013144215";"";"1.1.18.5";"12";"647";"Jugo Bida Sabor Fresa 200 ml";"";"2017-11-07 10:34:11";"2018-01-08 20:49:13";"2012-05-25 10:30:03";"C";"2018-01-08 20:49:13"
"7501013148350       ";"7501013148350";"";"1.1.18.2";"1";"1";"jumex durasno 125ml";"";"2018-03-20 14:54:17";"2018-04-07 17:42:01";"2012-10-16 19:03:49";"C";"2018-04-07 17:42:01"
"7501013148374       ";"7501013148374";"";"1.1.18.2";"1";"1";"jumex manzana 125ml";"";"2018-02-27 13:04:56";"2018-04-06 12:01:45";"2012-10-16 19:03:13";"C";"2018-04-06 12:01:45"
"7501013148428       ";"7501013148428";"";"1.1.18.2";"1";"1";"JUMEX MANGO 125ML";"";"2018-03-20 14:54:17";"2018-04-05 13:13:04";"2012-11-11 16:31:38";"C";"2018-04-05 13:13:04"
"7501013174038       ";"7501013174038";"";"1.1.18.2";"11";"647";"Jumex  Mango  450ml vidrio";"";"2018-03-06 12:50:05";"2018-03-30 13:16:25";"2012-05-25 10:30:03";"C";"2018-03-30 13:16:25"
"7501013174052       ";"7501013174052";"";"1.1.18.2";"11";"647";"JUMEX DURAZNO 440ml vidrio";"";"2018-03-06 12:50:05";"2018-04-08 16:12:57";"2012-05-25 10:30:03";"C";"2018-04-08 16:12:57"
"7501013174199       ";"7501013174199";"";"1.1.18.2";"11";"647";"JUMEX MANZANA 450ml vidrio";"";"2018-02-06 11:41:00";"2018-03-22 22:08:03";"2012-05-25 10:30:03";"C";"2018-03-22 22:08:03"
"7501013197181       ";"7501013197181";"";"1.1.18.1";"2";"647";"Jumex agua fresa 450ml";"";"2018-03-27 13:12:23";"2018-03-06 15:53:47";"2016-03-06 19:58:54";"C";"2018-03-27 13:53:28"
"7501013197235       ";"7501013197235";"";"1.1.18.1";"2";"647";"Jumex agua jamaica 450ml";"";"2018-03-27 13:12:23";"2018-02-07 15:18:49";"2016-03-06 19:57:27";"C";"2018-03-27 13:53:27"
"7501013197273       ";"7501013197273";"";"1.1.18.1";"2";"647";"Jumex agua horchata 450ml";"";"2018-03-27 13:12:23";"2018-04-07 18:46:38";"2016-03-06 19:56:01";"C";"2018-04-07 18:46:38"
"7501016801207       ";"7501016801207";"";"1.1.26.3";"1";"1";"Golondrinas litro";"";"2018-03-26 15:59:58";"2018-04-03 10:18:20";"2012-09-22 22:37:24";"C";"2018-04-03 10:18:20"
"7501016801214       ";"7501016801214";"";"1.999";"1";"1";"golondrina 500ml";"";"2018-03-26 15:59:58";"2018-03-30 17:59:29";"2012-09-19 20:58:40";"C";"2018-03-30 17:59:29"
"7501016801320       ";"7501016801320";"";"1.999";"1";"1";"golondrina sobre";"";"2018-02-10 12:28:46";"2018-04-05 10:24:06";"2012-11-26 18:49:33";"C";"2018-04-05 10:24:06"
"7501016801504       ";"7501016801504";"";"1.999";"1";"1";"La golondrina oxi 40g";"";"2018-02-10 12:28:46";"2018-03-23 13:17:55";"2014-01-18 12:02:17";"C";"2018-03-23 13:17:55"
"7501017003624       ";"7501017003624";"";"1.1.12.5";"10";"304";"Frijoles Bayos Refritos La Costena 820g";"";"2017-12-10 15:24:44";"2018-01-06 20:21:28";"2012-05-25 10:30:03";"C";"2018-01-06 20:21:28"
"7501017003716       ";"7501017003716";"";"1.999";"1";"1";"Pure de tomate 1 kg la costeña";"";"2017-11-03 13:07:32";"2018-03-11 15:19:48";"2012-09-22 22:13:01";"C";"2018-03-11 15:19:48"
"7501017004270       ";"7501017004270";"";"1.1.12.5";"10";"304";"Frijoles Bayos Refritos La Costeña 580g";"";"2018-04-01 15:27:27";"2018-04-08 20:08:13";"2012-05-25 10:30:03";"C";"2018-04-08 20:08:13"
"7501017004294       ";"7501017004294";"";"1.1.12.5";"10";"304";"Frij negros ente 560g la costeña";"";"2018-04-08 14:01:59";"2018-03-21 13:25:07";"2012-09-22 22:44:16";"C";"2018-04-08 15:05:01"
"7501017004362       ";"7501017004362";"";"1.1.12.5";"10";"304";"Frij Bayos Ent La Costeña 560g";"";"2017-11-23 21:59:16";"2018-04-07 10:50:14";"2012-05-25 10:30:03";"C";"2018-04-07 10:50:14"
"7501017004423       ";"7501017004423";"";"1.1.12.5";"10";"304";"Frijoles Negros Refritos La costeña 580g";"";"2018-04-08 14:01:59";"2018-02-19 20:08:08";"2012-05-25 10:30:03";"C";"2018-04-08 15:05:01"
"7501017004690       ";"7501017004690";"";"1.1.6.4";"11";"304";"La Costeña Salsa Ranchera 475g";"";"2017-09-04 10:36:52";"2018-01-18 17:37:05";"2012-05-25 10:30:03";"C";"2018-01-18 17:37:05"
"7501017005017       ";"7501017005017";"";"1.1.12.6";"10";"304";"Chiles Serrano escabeche La Costeña 220g";"";"2017-11-15 14:53:11";"2018-04-03 20:27:54";"2012-05-25 10:30:03";"C";"2018-04-03 20:27:54"
"7501017005031       ";"7501017005031";"";"1.1.12.6";"10";"304";"Chipotles Adobados La Costeña 220g";"";"2018-04-08 20:42:45";"2018-02-04 15:10:04";"2012-05-25 10:30:03";"C";"2018-04-08 21:18:40"
"7501017005611       ";"7501017005611";"";"1.999";"1";"1";"PURE TOMATE 210GR";"";"2018-03-20 21:05:39";"2018-04-08 17:21:11";"2012-09-21 15:16:06";"C";"2018-04-08 17:21:11"
"7501017005765       ";"7501017005765";"";"1.999";"1";"1";"picados jalapeño costeña";"";"2018-04-08 20:42:45";"2018-03-31 19:08:22";"2012-09-19 19:39:44";"C";"2018-04-08 21:18:40"
"7501017005925       ";"7501017005925";"";"1.1.6.4";"9";"304";"Salsa Verde La Costeña 250g";"";"2018-04-02 14:54:00";"2018-03-29 20:38:51";"2012-05-25 10:30:03";"C";"2018-04-02 15:16:05"
"7501017005932       ";"7501017005932";"";"1.1.6.4";"9";"304";"Salsa Ranchera La Costeña 250g";"";"2017-09-04 10:36:52";"2018-03-30 13:27:14";"2012-05-25 10:30:03";"C";"2018-03-30 13:27:14"
"7501017005949       ";"7501017005949";"";"1.1.6.4";"9";"304";"Salsa Taquera Costeña 250g";"";"2017-09-02 20:51:16";"2018-04-05 15:55:56";"2012-05-25 10:30:03";"C";"2018-04-05 15:55:56"
"7501017005956       ";"7501017005956";"";"1.1.6.4";"9";"304";"Salsa Arriera La Costeña 250g";"";"2017-09-04 10:36:52";"2018-04-05 15:45:52";"2012-05-25 10:30:03";"C";"2018-04-05 15:45:52"
"7501017006007       ";"7501017006007";"";"1.1.12.6";"10";"304";"Chiles Serranos Escabeche La Costeña105g";"";"2017-11-26 15:14:37";"2018-02-23 14:36:50";"2012-05-25 10:30:03";"C";"2018-02-23 14:36:50"
"7501017006014       ";"7501017006014";"";"1.1.12.6";"10";"304";"Rajas de Jalapeño La Costeña 105g";"";"2017-12-14 12:39:22";"2018-04-08 21:23:30";"2012-05-25 10:30:03";"C";"2018-04-08 21:23:30"
"7501017006021       ";"7501017006021";"";"1.1.12.6";"10";"304";"Chipotles Adobados La Costeña 105g";"";"2018-03-11 15:01:26";"2018-04-05 13:14:25";"2012-05-25 10:30:03";"C";"2018-04-05 13:14:25"
"7501017006212       ";"7501017006212";"";"1.1.12.6";"10";"304";"chiles picados 105";"";"2018-03-10 16:39:07";"2018-04-03 16:36:49";"2013-12-05 23:02:08";"C";"2018-04-03 16:36:49"
"7501017020041       200";"7501017020041";"200";"1.1.12.6";"14";"1";"chiles ent 375gr costeña";"";"2018-02-23 16:57:49";"2018-04-08 12:48:25";"2012-12-29 21:54:19";"C";"2018-04-08 12:48:25"
"7501017042920       ";"7501017042920";"";"1.1.12.5";"2";"1";"frijol bayo refrito bolsa costeña";"";"2018-04-08 20:42:45";"2018-04-07 10:35:01";"2014-06-15 01:37:45";"C";"2018-04-08 21:18:41"
"7501017043026       ";"7501017043026";"";"1.1.12.5";"2";"304";"Frij Ref Bayo Costeña 220g";"";"2018-02-26 15:25:46";"2018-04-08 19:02:11";"2016-10-12 21:57:59";"C";"2018-04-08 19:02:11"
"7501017051335       ";"7501017051335";"";"1.1.12.6";"2";"1";"Rajas costeña 240g";"";"2017-10-07 13:12:36";"2018-04-08 20:19:16";"2016-03-19 21:14:11";"C";"2018-04-08 20:19:16"
"7501017376322       ";"7501017376322";"";"1.1.21.12";"3";"676";"Vogue papel hig 400 4/R";"";"2018-03-10 16:39:07";"2018-04-08 11:33:17";"2012-05-25 10:30:03";"C";"2018-04-08 11:33:17"
"7501018310011       ";"7501018310011";"";"1.1.3.1";"2";"1";"Fideo 0 moderna";"";"2018-04-01 15:27:27";"2018-04-07 12:43:38";"2012-09-23 14:49:27";"C";"2018-04-07 12:43:38"
"7501018310028       ";"7501018310028";"";"1.1.3.1";"1";"1";"Fideo 1 moderna";"";"2018-04-01 15:27:27";"2018-04-04 17:44:30";"2012-09-23 17:09:23";"C";"2018-04-04 17:44:30"
"7501018310035       ";"7501018310035";"";"1.1.3.1";"2";"1";"Fideo dos moderna";"";"2018-04-01 15:27:27";"2018-04-04 11:04:55";"2012-10-21 13:23:32";"C";"2018-04-04 11:04:55"
"7501018310042       ";"7501018310042";"";"1.999";"1";"1";"tallarin";"";"2015-07-17 21:57:20";"2018-03-29 10:12:26";"2012-12-05 09:03:18";"C";"2018-03-29 10:12:26"
"7501018310103       ";"7501018310103";"";"1.1.3.1";"3";"1001";"Spaghetti La Moderna 200g";"";"2018-03-19 21:23:19";"2018-04-07 17:48:29";"2012-05-25 10:30:03";"C";"2018-04-07 17:48:29"
"7501018310257       ";"7501018310257";"";"1.1.3.1";"1";"1";"Sopa LA Moderna Letra";"";"2018-01-06 16:32:51";"2018-04-05 16:32:41";"2012-09-22 17:16:42";"C";"2018-04-05 16:32:41"
"7501018310264       ";"7501018310264";"";"1.1.3.3";"1";"1";"sopa de municion";"";"2018-03-06 14:37:04";"2018-04-06 17:52:34";"2012-10-03 17:31:34";"C";"2018-04-06 17:52:34"
"7501018310295       ";"7501018310295";"";"1.1.14";"1";"1";"LENTEJA";"";"2017-04-13 13:48:36";"2018-03-30 15:10:53";"2013-02-08 19:23:10";"C";"2018-03-30 15:10:53"
"7501018310318       ";"7501018310318";"";"1.1.3.1";"2";"1";"sopa estrella moderna";"";"2018-01-21 16:11:16";"2018-04-07 15:23:06";"2012-10-07 11:32:02";"C";"2018-04-07 15:23:06"
"7501018310516       ";"7501018310516";"";"1.1.3.1";"1";"1";"Sopa La Moderna Codo #1";"";"2017-08-29 11:42:48";"2018-04-04 21:29:18";"2012-09-22 17:50:12";"C";"2018-04-04 21:29:18"
"7501018310523       ";"7501018310523";"";"1.1.3.1";"1";"1";"sopa codo 2";"";"2017-11-19 13:44:55";"2018-03-31 17:16:33";"2012-09-24 21:11:24";"C";"2018-03-31 17:16:33"
"7501018310530       ";"7501018310530";"";"1.1.3.1";"1";"1";"sopa codo 3";"";"2018-04-01 15:27:27";"2018-04-05 10:57:27";"2012-10-15 18:42:33";"C";"2018-04-05 10:57:27"
"7501018310547       ";"7501018310547";"";"1.999";"1";"1";"codo 4 moderna";"";"2017-12-15 15:30:59";"2018-03-08 13:14:12";"2012-09-19 20:23:31";"C";"2018-03-08 13:14:12"
"7501018310721       ";"7501018310721";"";"1.999";"1";"1";"moño";"";"2017-04-07 12:41:52";"2018-02-23 12:24:13";"2013-02-19 11:34:55";"C";"2018-02-23 12:24:13"
"7501018310745       ";"7501018310745";"";"1.1.3.1";"1";"1";"Sopa La moderna concha";"";"2017-06-20 12:09:41";"2018-03-28 14:50:42";"2012-10-26 16:16:22";"C";"2018-03-28 14:50:42"
"7501018310752       ";"7501018310752";"";"1.1.3.1";"1";"1";"Sopa La Moderna Moñito";"";"2018-01-21 16:11:16";"2018-03-23 11:27:29";"2012-11-04 19:42:42";"C";"2018-03-23 11:27:29"
"7501019006623       ";"7501019006623";"";"1.1.21.7";"3";"1155";"Saba Buenas Noches Alas 14/8pz";"";"2018-02-10 20:42:09";"2018-03-19 11:12:36";"2012-05-25 10:30:03";"C";"2018-03-19 11:12:36"
"7501019036620       ";"7501019036620";"";"1.1.21.7";"2";"1";"Saba nocturna extra 8pz";"";"2018-03-11 15:01:26";"2018-04-02 14:20:50";"2018-03-11 15:19:19";"C";"2018-04-02 14:20:50"
"7501020511451       ";"7501020511451";"";"1.1.20.3";"2";"555";"Crema LALA 450ml";"";"2018-04-07 13:21:11";"2018-04-08 14:33:19";"2012-09-20 18:54:51";"C";"2018-04-08 14:33:19"
"7501020511468       ";"7501020511468";"";"1.1.20.3";"2";"555";"Crema LALA litro";"";"2018-03-08 11:47:05";"2018-03-12 20:47:57";"2012-10-18 19:57:08";"C";"2018-03-12 20:47:57"
"7501020512823       ";"7501020512823";"";"1.1.20.6";"8";"555";"Bio 4 Lala Natural 120g";"";"2018-03-27 12:05:10";"2018-03-30 09:52:03";"2012-05-25 10:30:03";"C";"2018-03-30 09:52:03"
"7501020513134       ";"7501020513134";"";"1.1.20.3";"2";"555";"Crema LALA 200ml";"";"2018-04-05 13:00:59";"2018-04-07 18:38:51";"2012-05-25 10:30:03";"C";"2018-04-07 18:38:51"
"7501020515343       ";"7501020515343";"";"1.1.20.1";"13";"555";"Lala Leche Entera 1L";"";"2018-02-27 11:41:46";"2018-04-07 09:44:52";"2012-05-25 10:30:03";"C";"2018-04-07 09:44:52"
"7501020515350       ";"7501020515350";"";"1.1.20.1";"13";"555";"Lala LIGHT 1L";"";"2018-02-06 21:38:59";"2018-04-03 20:54:38";"2012-05-25 10:30:03";"C";"2018-04-03 20:54:38"
